,employeeid,attrition,age,businesstravel,department,distancefromhome,education,educationfield,employeecount,gender,joblevel,jobrole,maritalstatus,monthlyincome,numcompaniesworked,over18,percentsalaryhike,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,yearsatcompany,yearssincelastpromotion,yearswithcurrmanager,environmentsatisfaction,jobsatisfaction,worklifebalance,jobinvolvement,performancerating,mean_time,attrition pred
3977,3978.0,0,41.0,Travel_Rarely,Research & Development,1.0,1,Technical Degree,1.0,Male,3,Laboratory Technician,Divorced,25150.0,0.0,Y,18.0,8.0,0,23.0,2.0,22.0,13.0,5.0,3.0,3.0,4.0,2,3,10.283835425383549,0
3978,3979.0,0,30.0,Travel_Rarely,Sales,26.0,3,Marketing,1.0,Female,2,Manager,Single,44200.0,9.0,Y,11.0,8.0,0,9.0,3.0,7.0,0.0,2.0,1.0,3.0,3.0,3,3,7.0870643153527,0
3979,3980.0,1,26.0,Travel_Rarely,Human Resources,2.0,1,Technical Degree,1.0,Female,3,Sales Executive,Married,65780.0,0.0,Y,15.0,8.0,2,6.0,3.0,5.0,1.0,4.0,4.0,2.0,3.0,2,3,8.706473922902498,1
3980,3981.0,1,46.0,Travel_Rarely,Research & Development,10.0,3,Medical,1.0,Male,1,Sales Executive,Married,44220.0,4.0,Y,11.0,8.0,1,13.0,2.0,9.0,3.0,7.0,4.0,2.0,4.0,3,3,7.980355750487331,1
3981,3982.0,0,40.0,Travel_Rarely,Sales,27.0,2,Medical,1.0,Female,3,Sales Executive,Divorced,102740.0,4.0,Y,18.0,8.0,0,12.0,3.0,5.0,0.0,3.0,3.0,4.0,3.0,3,3,6.624849137931032,0
3982,3983.0,0,34.0,Travel_Rarely,Research & Development,2.0,3,Life Sciences,1.0,Male,2,Laboratory Technician,Married,53430.0,1.0,Y,14.0,8.0,0,10.0,5.0,10.0,4.0,8.0,2.0,3.0,3.0,2,3,7.404434071000465,0
3983,3984.0,0,58.0,Non-Travel,Research & Development,2.0,4,Medical,1.0,Male,1,Laboratory Technician,Divorced,23760.0,4.0,Y,12.0,8.0,1,37.0,3.0,16.0,14.0,14.0,2.0,2.0,2.0,3,3,6.579242097701147,0
3984,3985.0,0,35.0,Travel_Rarely,Research & Development,8.0,1,Technical Degree,1.0,Female,3,Manufacturing Director,Married,53460.0,0.0,Y,14.0,8.0,0,6.0,3.0,5.0,0.0,3.0,2.0,3.0,4.0,2,3,7.400633569739953,0
3985,3986.0,0,47.0,Travel_Rarely,Research & Development,19.0,5,Medical,1.0,Female,2,Research Scientist,Divorced,28270.0,8.0,Y,14.0,8.0,1,28.0,3.0,22.0,14.0,10.0,3.0,2.0,3.0,3,3,10.694584520417855,0
3986,3987.0,0,40.0,Travel_Rarely,Research & Development,1.0,4,Life Sciences,1.0,Male,2,Manager,Divorced,199430.0,2.0,Y,13.0,8.0,1,15.0,3.0,7.0,7.0,7.0,2.0,1.0,3.0,3,3,7.240177404295051,0
3987,3988.0,0,54.0,Travel_Rarely,Sales,27.0,4,Medical,1.0,Male,1,Research Scientist,Married,31310.0,4.0,Y,14.0,8.0,0,14.0,3.0,7.0,1.0,7.0,4.0,4.0,2.0,2,3,7.0599519456165005,0
3988,3989.0,0,31.0,Travel_Frequently,Sales,8.0,4,Other,1.0,Female,3,Manufacturing Director,Married,25520.0,2.0,Y,18.0,8.0,0,9.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,3,3,7.490254930254929,0
3989,3990.0,0,28.0,Travel_Rarely,Sales,1.0,2,Life Sciences,1.0,Male,3,Manager,Married,44770.0,1.0,Y,15.0,8.0,0,3.0,6.0,3.0,1.0,2.0,3.0,1.0,3.0,3,3,7.590064463197377,0
3990,3991.0,0,38.0,Travel_Rarely,Research & Development,19.0,3,Medical,1.0,Female,2,Manufacturing Director,Married,64740.0,2.0,Y,13.0,8.0,2,20.0,3.0,4.0,0.0,3.0,2.0,4.0,2.0,1,3,9.485377585377591,0
3991,3992.0,0,26.0,Travel_Rarely,Sales,8.0,3,Marketing,1.0,Female,1,Healthcare Representative,Single,30330.0,1.0,Y,12.0,8.0,0,5.0,2.0,5.0,1.0,2.0,3.0,4.0,3.0,2,3,6.127782505910164,0
3992,3993.0,0,58.0,Travel_Frequently,Research & Development,10.0,4,Technical Degree,1.0,Female,1,Sales Representative,Married,29360.0,2.0,Y,13.0,8.0,1,23.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,3,3,9.595179738562091,0
3993,3994.0,0,18.0,Non-Travel,Research & Development,2.0,3,Life Sciences,1.0,Male,3,Sales Representative,Single,186060.0,1.0,Y,24.0,8.0,2,0.0,4.0,0.0,0.0,0.0,2.0,3.0,1.0,3,4,7.612805799220267,0
3994,3995.0,1,31.0,Travel_Rarely,Research & Development,2.0,3,Life Sciences,1.0,Male,3,Laboratory Technician,Married,21680.0,0.0,Y,14.0,8.0,1,2.0,2.0,1.0,0.0,0.0,4.0,1.0,3.0,3,3,6.054205146705146,1
3995,3996.0,1,29.0,Travel_Rarely,Research & Development,8.0,2,Medical,1.0,Male,1,Manager,Divorced,28530.0,4.0,Y,14.0,8.0,1,4.0,5.0,2.0,2.0,0.0,1.0,1.0,3.0,2,3,8.719821428571432,1
3996,3997.0,0,45.0,Non-Travel,Sales,1.0,4,Technical Degree,1.0,Male,1,Research Scientist,Married,170480.0,4.0,Y,15.0,8.0,0,10.0,3.0,8.0,5.0,7.0,3.0,3.0,4.0,2,3,7.173255462575544,0
3997,3998.0,0,36.0,Travel_Rarely,Sales,2.0,3,Technical Degree,1.0,Female,5,Laboratory Technician,Married,22900.0,4.0,Y,11.0,8.0,0,15.0,5.0,1.0,0.0,0.0,4.0,2.0,3.0,3,3,10.672969995311767,0
3998,3999.0,0,43.0,Travel_Frequently,Sales,8.0,3,Medical,1.0,Male,1,Research Director,Married,36000.0,1.0,Y,23.0,8.0,0,7.0,2.0,7.0,7.0,7.0,1.0,4.0,3.0,3,4,6.983569915254232,0
3999,4000.0,0,27.0,Travel_Frequently,Sales,8.0,4,Life Sciences,1.0,Male,5,Research Scientist,Single,21070.0,0.0,Y,13.0,8.0,0,6.0,2.0,5.0,0.0,2.0,4.0,4.0,2.0,3,3,10.215344907407395,0
4000,4001.0,0,29.0,Travel_Frequently,Research & Development,6.0,2,Medical,1.0,Male,1,Human Resources,Married,41150.0,1.0,Y,11.0,8.0,0,11.0,1.0,11.0,3.0,10.0,4.0,4.0,4.0,3,3,7.707633524082023,0
4001,4002.0,0,32.0,Travel_Frequently,Sales,9.0,4,Life Sciences,1.0,Male,4,Sales Executive,Single,43270.0,8.0,Y,13.0,8.0,0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,3,3,7.611351931330474,0
4002,4003.0,0,42.0,Non-Travel,Research & Development,11.0,3,Medical,1.0,Male,1,Manager,Married,178560.0,3.0,Y,18.0,8.0,0,10.0,2.0,6.0,3.0,3.0,3.0,3.0,2.0,3,3,6.489173640167367,0
4003,4004.0,0,47.0,Travel_Rarely,Sales,2.0,2,Life Sciences,1.0,Female,5,Manager,Single,31960.0,4.0,Y,14.0,8.0,1,7.0,3.0,2.0,2.0,0.0,2.0,3.0,3.0,2,3,6.104896723646715,0
4004,4005.0,0,46.0,Travel_Rarely,Human Resources,1.0,3,Life Sciences,1.0,Female,1,Laboratory Technician,Divorced,190810.0,3.0,Y,21.0,8.0,0,12.0,2.0,9.0,4.0,7.0,4.0,4.0,2.0,3,4,7.183088842975209,0
4005,4006.0,0,28.0,Non-Travel,Research & Development,7.0,3,Life Sciences,1.0,Male,1,Sales Executive,Divorced,89660.0,1.0,Y,16.0,8.0,1,3.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,2,3,7.699578460038981,0
4006,4007.0,0,29.0,Travel_Rarely,Research & Development,16.0,3,Medical,1.0,Female,1,Manufacturing Director,Divorced,22100.0,8.0,Y,11.0,8.0,1,11.0,4.0,7.0,1.0,6.0,4.0,3.0,3.0,3,3,8.028727524204704,0
4007,4008.0,0,42.0,Travel_Rarely,Sales,2.0,4,Medical,1.0,Female,2,Research Director,Single,45390.0,4.0,Y,17.0,8.0,1,8.0,5.0,0.0,0.0,0.0,4.0,3.0,3.0,3,3,6.612405876951334,0
4008,4009.0,1,32.0,Travel_Rarely,Research & Development,1.0,1,Medical,1.0,Male,2,Laboratory Technician,Single,27410.0,7.0,Y,11.0,8.0,0,7.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3,3,10.377716830754808,1
4009,4010.0,0,46.0,Travel_Rarely,Research & Development,23.0,1,Life Sciences,1.0,Male,2,Laboratory Technician,Divorced,34910.0,2.0,Y,14.0,8.0,0,25.0,0.0,19.0,2.0,8.0,1.0,1.0,3.0,3,3,7.934115402956604,0
4010,4011.0,0,27.0,Travel_Rarely,Sales,2.0,3,Life Sciences,1.0,Female,5,Research Scientist,Married,45410.0,1.0,Y,14.0,8.0,2,9.0,4.0,9.0,5.0,8.0,2.0,3.0,3.0,4,3,7.055443262411349,0
4011,4012.0,0,29.0,Travel_Rarely,Research & Development,1.0,2,Medical,1.0,Male,3,Sales Executive,Married,26780.0,1.0,Y,25.0,8.0,1,1.0,3.0,1.0,0.0,0.0,4.0,2.0,3.0,3,4,8.013264760576472,0
4012,4013.0,0,43.0,Travel_Rarely,Research & Development,1.0,3,Life Sciences,1.0,Male,1,Manufacturing Director,Married,73790.0,7.0,Y,13.0,8.0,2,21.0,3.0,16.0,6.0,14.0,1.0,3.0,3.0,2,3,6.280660442600279,0
4013,4014.0,0,48.0,Travel_Rarely,Research & Development,2.0,3,Life Sciences,1.0,Female,2,Manager,Married,62720.0,4.0,Y,14.0,8.0,0,29.0,3.0,22.0,12.0,9.0,4.0,2.0,3.0,2,3,6.11030064014632,0
4014,4015.0,1,29.0,Travel_Frequently,Research & Development,13.0,2,Life Sciences,1.0,Female,1,Laboratory Technician,Single,52200.0,1.0,Y,17.0,8.0,0,1.0,3.0,1.0,1.0,0.0,4.0,4.0,2.0,2,3,8.596432178932183,1
4015,4016.0,1,46.0,Travel_Rarely,Research & Development,4.0,4,Medical,1.0,Female,2,Sales Representative,Married,27430.0,5.0,Y,25.0,8.0,1,14.0,1.0,8.0,0.0,7.0,3.0,2.0,3.0,4,4,7.898959490740745,1
4016,4017.0,0,27.0,Travel_Frequently,Research & Development,16.0,4,Medical,1.0,Male,3,Healthcare Representative,Married,49980.0,0.0,Y,20.0,8.0,2,8.0,3.0,7.0,7.0,3.0,4.0,1.0,2.0,3,4,7.688701741996235,0
4017,4018.0,0,39.0,Travel_Rarely,Research & Development,2.0,3,Technical Degree,1.0,Male,3,Healthcare Representative,Divorced,102520.0,8.0,Y,13.0,8.0,1,7.0,3.0,2.0,2.0,2.0,4.0,4.0,3.0,3,3,6.493613445378148,0
4018,4019.0,0,55.0,Travel_Rarely,Research & Development,2.0,3,Life Sciences,1.0,Female,1,Human Resources,Married,27810.0,8.0,Y,13.0,8.0,1,19.0,2.0,5.0,0.0,4.0,2.0,4.0,4.0,3,3,6.178373674504381,0
4019,4020.0,0,28.0,Travel_Rarely,Research & Development,29.0,2,Life Sciences,1.0,Male,2,Laboratory Technician,Married,68520.0,1.0,Y,18.0,8.0,1,1.0,2.0,1.0,0.0,0.0,2.0,2.0,3.0,4,3,6.950778985507246,0
4020,4021.0,1,30.0,Travel_Rarely,Sales,12.0,4,Life Sciences,1.0,Female,2,Sales Executive,Single,49500.0,1.0,Y,12.0,8.0,2,1.0,3.0,1.0,0.0,0.0,2.0,4.0,2.0,3,3,7.718414893617016,1
4021,4022.0,1,22.0,Travel_Rarely,Research & Development,16.0,2,Life Sciences,1.0,Female,2,Laboratory Technician,Single,35790.0,1.0,Y,19.0,8.0,3,1.0,3.0,1.0,0.0,0.0,4.0,2.0,3.0,3,3,10.512892924976258,1
4022,4023.0,0,36.0,Travel_Rarely,Research & Development,11.0,3,Life Sciences,1.0,Male,1,Sales Executive,Married,131910.0,1.0,Y,14.0,8.0,1,10.0,2.0,10.0,1.0,7.0,2.0,3.0,3.0,2,3,9.490429724596396,0
4023,4024.0,0,31.0,Travel_Rarely,Research & Development,2.0,4,Life Sciences,1.0,Female,5,Manager,Divorced,103770.0,1.0,Y,14.0,8.0,0,10.0,2.0,10.0,0.0,2.0,2.0,3.0,3.0,3,3,7.527197962154292,0
4024,4025.0,0,34.0,Travel_Rarely,Sales,14.0,2,Technical Degree,1.0,Female,1,Sales Executive,Married,22350.0,2.0,Y,14.0,8.0,1,9.0,2.0,5.0,1.0,0.0,3.0,4.0,3.0,3,3,8.067217553688142,0
4025,4026.0,0,29.0,Travel_Rarely,Research & Development,5.0,5,Life Sciences,1.0,Female,1,Sales Executive,Single,105020.0,3.0,Y,12.0,8.0,0,11.0,4.0,3.0,1.0,2.0,4.0,1.0,3.0,2,3,7.11906106519743,0
4026,4027.0,0,37.0,Travel_Rarely,Research & Development,7.0,2,Medical,1.0,Male,1,Manufacturing Director,Married,20110.0,5.0,Y,13.0,8.0,0,16.0,4.0,5.0,0.0,4.0,4.0,1.0,3.0,4,3,8.723634823848231,0
4027,4028.0,0,35.0,Travel_Rarely,Sales,2.0,1,Technical Degree,1.0,Male,2,Laboratory Technician,Married,18590.0,0.0,Y,25.0,8.0,1,4.0,2.0,3.0,0.0,2.0,4.0,2.0,3.0,2,4,10.50696058091286,0
4028,4029.0,0,45.0,Travel_Rarely,Research & Development,3.0,3,Medical,1.0,Female,2,Sales Executive,Married,37600.0,0.0,Y,14.0,8.0,1,10.0,2.0,9.0,3.0,8.0,2.0,4.0,2.0,2,3,7.110689927732611,0
4029,4030.0,0,36.0,Travel_Frequently,Research & Development,5.0,3,Medical,1.0,Female,4,Manufacturing Director,Single,177790.0,1.0,Y,17.0,8.0,1,10.0,5.0,10.0,0.0,8.0,2.0,4.0,2.0,1,3,6.48973898467433,0
4030,4031.0,0,40.0,Travel_Rarely,Research & Development,3.0,3,Other,1.0,Male,1,Sales Executive,Divorced,68330.0,2.0,Y,13.0,8.0,0,22.0,3.0,19.0,11.0,16.0,1.0,4.0,3.0,3,3,6.8324363425925965,0
4031,4032.0,0,26.0,Travel_Rarely,Research & Development,26.0,2,Life Sciences,1.0,Male,2,Human Resources,Married,68120.0,1.0,Y,13.0,8.0,0,1.0,2.0,1.0,1.0,0.0,2.0,3.0,2.0,2,3,9.3057770745429,0
4032,4033.0,0,27.0,Travel_Rarely,Research & Development,4.0,3,Technical Degree,1.0,Male,2,Manufacturing Director,Single,51710.0,0.0,Y,20.0,8.0,1,9.0,1.0,8.0,0.0,7.0,1.0,3.0,2.0,2,4,7.554721050164091,0
4033,4034.0,0,48.0,Travel_Frequently,Research & Development,2.0,3,Life Sciences,1.0,Male,2,Research Director,Divorced,197400.0,3.0,Y,14.0,8.0,0,24.0,2.0,22.0,4.0,7.0,4.0,4.0,3.0,4,3,7.195166427203064,0
4034,4035.0,0,44.0,Travel_Rarely,Sales,1.0,2,Medical,1.0,Male,4,Manager,Married,187110.0,2.0,Y,12.0,8.0,1,10.0,0.0,2.0,2.0,2.0,2.0,1.0,3.0,3,3,7.083899482109231,0
4035,4036.0,1,34.0,Non-Travel,Research & Development,27.0,2,Life Sciences,1.0,Female,1,Sales Representative,Married,36920.0,1.0,Y,12.0,8.0,1,5.0,5.0,5.0,3.0,0.0,4.0,1.0,3.0,3,3,10.2006628516929,1
4036,4037.0,1,56.0,Travel_Rarely,Human Resources,1.0,2,Medical,1.0,Female,5,Sales Executive,Single,25590.0,1.0,Y,21.0,8.0,0,5.0,3.0,4.0,1.0,0.0,1.0,4.0,3.0,3,4,6.893758381226057,1
4037,4038.0,0,36.0,Travel_Rarely,Research & Development,13.0,3,Technical Degree,1.0,Female,3,Healthcare Representative,Married,25170.0,2.0,Y,14.0,8.0,0,12.0,3.0,4.0,1.0,3.0,3.0,2.0,1.0,3,3,7.322567722681354,0
4038,4039.0,0,41.0,Travel_Rarely,Research & Development,5.0,3,Life Sciences,1.0,Female,1,Sales Executive,Married,66230.0,5.0,Y,18.0,8.0,0,14.0,3.0,5.0,1.0,4.0,3.0,2.0,3.0,3,3,6.408234126984127,0
4039,4040.0,0,42.0,Travel_Rarely,Research & Development,7.0,3,Technical Degree,1.0,Female,2,Sales Executive,Married,182650.0,9.0,Y,12.0,8.0,1,18.0,4.0,13.0,5.0,7.0,3.0,1.0,4.0,3,3,7.421599576271189,0
4040,4041.0,0,31.0,Travel_Rarely,Sales,9.0,4,Life Sciences,1.0,Female,1,Sales Executive,Divorced,161240.0,2.0,Y,23.0,8.0,1,8.0,2.0,5.0,1.0,4.0,3.0,4.0,3.0,2,4,8.306982212475635,0
4041,4042.0,0,34.0,Travel_Rarely,Research & Development,8.0,1,Life Sciences,1.0,Female,3,Laboratory Technician,Married,25850.0,3.0,Y,12.0,8.0,0,9.0,5.0,4.0,0.0,1.0,4.0,4.0,2.0,3,3,9.19716213151927,0
4042,4043.0,0,31.0,Travel_Rarely,Sales,25.0,2,Life Sciences,1.0,Female,3,Manufacturing Director,Divorced,182130.0,8.0,Y,21.0,8.0,2,4.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,4,4,6.829941331417621,0
4043,4044.0,0,26.0,Travel_Frequently,Sales,16.0,2,Life Sciences,1.0,Male,2,Healthcare Representative,Married,83800.0,0.0,Y,14.0,8.0,0,8.0,3.0,7.0,7.0,7.0,3.0,4.0,3.0,4,3,6.103722687122268,0
4044,4045.0,0,45.0,Travel_Frequently,Research & Development,8.0,4,Life Sciences,1.0,Female,2,Manager,Single,29940.0,4.0,Y,18.0,8.0,1,12.0,2.0,4.0,0.0,3.0,2.0,3.0,3.0,3,3,7.82578743961353,0
4045,4046.0,0,33.0,Travel_Rarely,Sales,1.0,3,Life Sciences,1.0,Female,5,Sales Executive,Single,12230.0,1.0,Y,13.0,8.0,1,10.0,3.0,10.0,0.0,9.0,2.0,3.0,2.0,3,3,6.405410575048736,0
4046,4047.0,0,28.0,Travel_Frequently,Sales,8.0,3,Life Sciences,1.0,Male,4,Research Scientist,Married,11180.0,1.0,Y,11.0,8.0,0,7.0,3.0,7.0,0.0,7.0,3.0,4.0,3.0,3,3,10.561230803974702,0
4047,4048.0,1,29.0,Travel_Frequently,Human Resources,2.0,4,Human Resources,1.0,Male,2,Sales Executive,Single,28750.0,1.0,Y,11.0,8.0,0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,3.0,3,3,6.796933851224103,1
4048,4049.0,0,39.0,Non-Travel,Research & Development,8.0,5,Medical,1.0,Female,2,Sales Representative,Married,188240.0,6.0,Y,19.0,8.0,1,10.0,4.0,3.0,1.0,2.0,1.0,3.0,3.0,3,3,6.29551060396496,0
4049,4050.0,0,27.0,Travel_Rarely,Sales,3.0,2,Technical Degree,1.0,Male,2,Healthcare Representative,Married,135770.0,1.0,Y,12.0,8.0,1,6.0,2.0,5.0,1.0,2.0,2.0,2.0,2.0,3,3,7.257912494039103,0
4050,4051.0,0,34.0,Travel_Frequently,Research & Development,9.0,4,Life Sciences,1.0,Female,2,Manufacturing Director,Married,26250.0,1.0,Y,12.0,8.0,3,16.0,4.0,15.0,6.0,11.0,3.0,4.0,3.0,3,3,8.863294979079502,0
4051,4052.0,1,28.0,Travel_Rarely,Research & Development,25.0,3,Technical Degree,1.0,Male,1,Research Director,Single,187890.0,3.0,Y,16.0,8.0,1,6.0,4.0,2.0,2.0,2.0,4.0,3.0,3.0,3,3,9.371956521739133,1
4052,4053.0,0,47.0,Non-Travel,Research & Development,1.0,4,Medical,1.0,Male,1,Research Scientist,Married,45380.0,8.0,Y,11.0,8.0,0,16.0,3.0,8.0,1.0,7.0,3.0,2.0,4.0,3,3,5.990634751773047,0
4053,4054.0,0,56.0,Travel_Rarely,Research & Development,4.0,3,Technical Degree,1.0,Female,2,Sales Executive,Married,198470.0,4.0,Y,14.0,8.0,0,6.0,6.0,0.0,0.0,0.0,4.0,1.0,3.0,3,3,7.896973379629632,0
4054,4055.0,0,39.0,Travel_Rarely,Research & Development,1.0,3,Other,1.0,Female,1,Laboratory Technician,Married,105120.0,1.0,Y,12.0,8.0,1,10.0,2.0,10.0,7.0,9.0,1.0,1.0,3.0,3,3,7.016283068783067,0
4055,4056.0,0,38.0,Travel_Frequently,Research & Development,4.0,2,Medical,1.0,Female,1,Manager,Divorced,44440.0,1.0,Y,13.0,8.0,0,20.0,2.0,20.0,0.0,7.0,4.0,2.0,3.0,3,3,10.781477374551963,0
4056,4057.0,0,58.0,Travel_Rarely,Sales,5.0,3,Marketing,1.0,Male,5,Sales Representative,Married,21540.0,4.0,Y,21.0,8.0,1,29.0,3.0,1.0,0.0,0.0,4.0,4.0,2.0,3,4,9.92389003673095,0
4057,4058.0,1,32.0,Travel_Frequently,Research & Development,9.0,3,Life Sciences,1.0,Male,2,Laboratory Technician,Single,191900.0,3.0,Y,17.0,8.0,1,8.0,2.0,4.0,0.0,3.0,1.0,3.0,3.0,3,3,10.213899527186756,1
4058,4059.0,0,38.0,Travel_Rarely,Research & Development,3.0,4,Life Sciences,1.0,Female,1,Sales Representative,Divorced,44900.0,2.0,Y,21.0,8.0,1,10.0,1.0,5.0,0.0,3.0,2.0,4.0,4.0,3,4,7.610720164609057,0
4059,4060.0,0,49.0,Travel_Frequently,Sales,11.0,4,Life Sciences,1.0,Male,2,Research Scientist,Married,35060.0,3.0,Y,11.0,8.0,1,28.0,4.0,5.0,4.0,3.0,2.0,4.0,3.0,2,3,6.307485250737462,0
4060,4061.0,0,42.0,Travel_Rarely,Sales,1.0,3,Life Sciences,1.0,Female,1,Sales Executive,Divorced,23720.0,3.0,Y,12.0,8.0,1,14.0,3.0,0.0,0.0,0.0,2.0,4.0,3.0,3,3,8.693173758865248,0
4061,4062.0,1,27.0,Travel_Frequently,Sales,8.0,1,Life Sciences,1.0,Male,4,Laboratory Technician,Married,102310.0,1.0,Y,13.0,8.0,1,1.0,2.0,1.0,0.0,0.0,1.0,2.0,3.0,3,3,6.498731032794908,1
4062,4063.0,0,35.0,Travel_Rarely,Research & Development,25.0,1,Medical,1.0,Male,1,Sales Executive,Married,54100.0,0.0,Y,18.0,8.0,0,6.0,4.0,5.0,0.0,4.0,2.0,1.0,1.0,3,3,6.553021990740741,0
4063,4064.0,0,28.0,Non-Travel,Research & Development,21.0,1,Medical,1.0,Male,3,Research Scientist,Single,79780.0,1.0,Y,16.0,8.0,2,5.0,2.0,5.0,1.0,4.0,3.0,3.0,2.0,3,3,6.708564213564213,0
4064,4065.0,0,31.0,Non-Travel,Sales,23.0,1,Medical,1.0,Male,1,Sales Executive,Divorced,38670.0,1.0,Y,11.0,8.0,1,4.0,4.0,4.0,2.0,3.0,3.0,1.0,4.0,4,3,9.77240265906932,0
4065,4066.0,0,36.0,Non-Travel,Research & Development,1.0,3,Life Sciences,1.0,Male,2,Research Scientist,Married,28380.0,1.0,Y,19.0,8.0,2,5.0,5.0,5.0,0.0,2.0,1.0,2.0,3.0,1,3,7.112342117758783,0
4066,4067.0,0,34.0,Travel_Rarely,Sales,2.0,3,Marketing,1.0,Male,4,Healthcare Representative,Single,46950.0,1.0,Y,16.0,8.0,1,14.0,2.0,14.0,2.0,1.0,1.0,4.0,2.0,3,3,5.993801552644354,0
4067,4068.0,0,34.0,Travel_Rarely,Research & Development,19.0,3,Technical Degree,1.0,Female,1,Research Director,Divorced,33390.0,1.0,Y,16.0,8.0,0,9.0,2.0,8.0,1.0,1.0,4.0,3.0,2.0,2,3,6.7937362258953184,0
4068,4069.0,0,26.0,Travel_Rarely,Research & Development,2.0,2,Life Sciences,1.0,Male,2,Research Scientist,Single,20800.0,0.0,Y,13.0,8.0,0,8.0,6.0,7.0,7.0,6.0,3.0,1.0,2.0,4,3,6.788305439330546,0
4069,4070.0,0,29.0,Travel_Rarely,Research & Development,2.0,4,Other,1.0,Male,2,Laboratory Technician,Married,20960.0,0.0,Y,22.0,8.0,0,6.0,2.0,5.0,0.0,2.0,1.0,1.0,2.0,4,4,7.71012750455374,0
4070,4071.0,0,32.0,Non-Travel,Research & Development,3.0,1,Life Sciences,1.0,Male,3,Manager,Divorced,62090.0,5.0,Y,17.0,8.0,1,9.0,5.0,5.0,1.0,2.0,3.0,4.0,3.0,4,3,6.603065843621398,0
4071,4072.0,0,31.0,Travel_Frequently,Research & Development,25.0,5,Technical Degree,1.0,Female,2,Human Resources,Married,180610.0,1.0,Y,14.0,8.0,1,10.0,2.0,10.0,8.0,7.0,4.0,1.0,3.0,3,3,6.934000706214686,0
4072,4073.0,1,28.0,Travel_Rarely,Sales,7.0,5,Life Sciences,1.0,Female,2,Sales Representative,Divorced,171230.0,5.0,Y,15.0,8.0,1,6.0,2.0,4.0,0.0,3.0,3.0,4.0,2.0,2,3,6.290863054412437,1
4073,4074.0,0,38.0,Travel_Rarely,Research & Development,9.0,2,Technical Degree,1.0,Male,3,Sales Representative,Single,23720.0,4.0,Y,12.0,8.0,0,20.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,2,3,7.242158931082981,0
4074,4075.0,0,35.0,Travel_Rarely,Research & Development,5.0,3,Life Sciences,1.0,Male,2,Sales Representative,Married,48830.0,1.0,Y,18.0,8.0,1,10.0,1.0,10.0,0.0,9.0,3.0,4.0,3.0,1,3,8.811529597282874,0
4075,4076.0,0,27.0,Travel_Rarely,Sales,2.0,3,Life Sciences,1.0,Female,1,Manager,Single,39040.0,1.0,Y,15.0,8.0,0,7.0,2.0,7.0,0.0,7.0,4.0,4.0,3.0,3,3,7.88938935771214,0
4076,4077.0,0,32.0,Travel_Rarely,Research & Development,8.0,1,Medical,1.0,Female,2,Research Scientist,Single,46270.0,8.0,Y,17.0,8.0,1,8.0,2.0,1.0,0.0,0.0,4.0,4.0,3.0,2,3,7.321815352697094,0
4077,4078.0,1,31.0,Travel_Frequently,Research & Development,2.0,1,Other,1.0,Male,3,Sales Executive,Married,70940.0,1.0,Y,14.0,8.0,1,10.0,2.0,10.0,0.0,8.0,1.0,4.0,3.0,3,3,10.317862787356312,1
4078,4079.0,1,53.0,Travel_Rarely,Research & Development,18.0,3,Medical,1.0,Male,1,Research Scientist,Single,34230.0,6.0,Y,15.0,8.0,1,15.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,3,3,10.808652777777777,1
4079,4080.0,0,54.0,Travel_Rarely,Research & Development,14.0,3,Other,1.0,Male,3,Research Scientist,Married,66740.0,3.0,Y,17.0,8.0,1,9.0,2.0,4.0,2.0,3.0,1.0,3.0,2.0,3,3,7.858071256038649,0
4080,4081.0,0,33.0,Travel_Frequently,Research & Development,2.0,4,Medical,1.0,Female,4,Sales Executive,Divorced,168800.0,1.0,Y,14.0,8.0,3,9.0,2.0,9.0,2.0,8.0,4.0,3.0,3.0,3,3,7.887598308184728,0
4081,4082.0,0,43.0,Travel_Rarely,Research & Development,3.0,3,Medical,1.0,Male,1,Research Scientist,Married,90940.0,1.0,Y,12.0,8.0,1,10.0,0.0,10.0,0.0,9.0,1.0,3.0,3.0,3,3,7.52021235078053,0
4082,4083.0,0,38.0,Travel_Frequently,Research & Development,2.0,5,Medical,1.0,Female,4,Sales Executive,Married,84460.0,0.0,Y,14.0,8.0,0,7.0,3.0,6.0,1.0,2.0,4.0,2.0,3.0,2,3,8.003354519774012,0
4083,4084.0,0,55.0,Travel_Rarely,Sales,9.0,3,Marketing,1.0,Male,2,Laboratory Technician,Married,119160.0,4.0,Y,15.0,8.0,1,35.0,3.0,10.0,1.0,4.0,3.0,2.0,3.0,2,3,8.175601469237831,0
4084,4085.0,0,31.0,Travel_Rarely,Sales,6.0,3,Other,1.0,Male,1,Manufacturing Director,Divorced,45340.0,1.0,Y,13.0,8.0,0,1.0,2.0,1.0,0.0,0.0,4.0,4.0,3.0,3,3,10.813751177024477,0
