,employeeid,attrition,age,businesstravel,department,distancefromhome,education,educationfield,employeecount,gender,joblevel,jobrole,maritalstatus,monthlyincome,numcompaniesworked,over18,percentsalaryhike,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,yearsatcompany,yearssincelastpromotion,yearswithcurrmanager,environmentsatisfaction,jobsatisfaction,worklifebalance,jobinvolvement,performancerating,mean_time
3334,3335.0,No,37.0,Non-Travel,Research & Development,1.0,5,Medical,1.0,Female,2,Research Scientist,Single,62610.0,1.0,Y,12.0,8.0,0,10.0,1.0,10.0,0.0,9.0,1.0,2.0,3.0,3,3,8.351735822959894
3335,3336.0,No,50.0,Non-Travel,Research & Development,17.0,3,Medical,1.0,Female,1,Laboratory Technician,Divorced,42980.0,1.0,Y,20.0,8.0,1,31.0,6.0,31.0,14.0,7.0,1.0,1.0,3.0,3,4,6.632049768518513
3336,3337.0,No,39.0,Travel_Rarely,Research & Development,1.0,3,Other,1.0,Female,3,Human Resources,Married,68040.0,8.0,Y,14.0,8.0,1,13.0,3.0,5.0,0.0,4.0,4.0,4.0,3.0,2,3,6.913459595959595
3337,3338.0,No,33.0,Travel_Rarely,Sales,7.0,3,Life Sciences,1.0,Male,2,Manufacturing Director,Divorced,38150.0,3.0,Y,11.0,8.0,1,7.0,3.0,4.0,0.0,3.0,4.0,2.0,4.0,3,3,9.403011204481793
3338,3339.0,Yes,32.0,Travel_Rarely,Research & Development,9.0,1,Medical,1.0,Female,1,Laboratory Technician,Single,27410.0,1.0,Y,15.0,8.0,1,1.0,5.0,1.0,0.0,1.0,1.0,4.0,1.0,2,3,10.006964769647695
3339,3340.0,No,29.0,Travel_Rarely,Research & Development,5.0,4,Life Sciences,1.0,Female,4,Healthcare Representative,Divorced,66730.0,6.0,Y,12.0,8.0,1,8.0,2.0,4.0,0.0,3.0,1.0,4.0,3.0,4,3,6.388003902662991
3340,3341.0,No,44.0,Travel_Rarely,Research & Development,26.0,2,Life Sciences,1.0,Male,2,Manufacturing Director,Married,76390.0,1.0,Y,14.0,8.0,0,8.0,6.0,8.0,7.0,1.0,2.0,1.0,3.0,3,3,9.783470402717127
3341,3342.0,No,28.0,Travel_Rarely,Sales,24.0,5,Life Sciences,1.0,Female,1,Research Scientist,Single,23280.0,1.0,Y,11.0,8.0,2,4.0,3.0,4.0,0.0,2.0,1.0,4.0,3.0,3,3,6.395218599033815
3342,3343.0,Yes,58.0,Travel_Frequently,Sales,9.0,2,Technical Degree,1.0,Male,1,Sales Executive,Divorced,21530.0,9.0,Y,11.0,8.0,0,3.0,3.0,1.0,0.0,0.0,4.0,4.0,2.0,3,3,10.47176268861454
3343,3344.0,No,43.0,Travel_Rarely,Sales,7.0,4,Marketing,1.0,Male,2,Sales Executive,Divorced,48760.0,4.0,Y,16.0,8.0,2,4.0,4.0,1.0,0.0,0.0,1.0,2.0,4.0,3,3,6.5975850095785455
3344,3345.0,Yes,20.0,Travel_Rarely,Research & Development,11.0,3,Medical,1.0,Male,2,Sales Executive,Single,93960.0,1.0,Y,12.0,8.0,0,2.0,6.0,2.0,0.0,2.0,3.0,3.0,2.0,1,3,7.086974248927038
3345,3346.0,Yes,21.0,Travel_Rarely,Research & Development,1.0,3,Medical,1.0,Male,2,Sales Executive,Single,104000.0,1.0,Y,13.0,8.0,1,1.0,2.0,1.0,0.0,0.0,4.0,4.0,2.0,3,3,7.891711618257259
3346,3347.0,No,36.0,Travel_Rarely,Research & Development,26.0,4,Medical,1.0,Male,1,Laboratory Technician,Married,84740.0,0.0,Y,14.0,8.0,0,17.0,3.0,16.0,4.0,11.0,3.0,4.0,2.0,3,3,10.330182186234813
3347,3348.0,No,47.0,Travel_Rarely,Research & Development,2.0,3,Life Sciences,1.0,Male,2,Manufacturing Director,Single,99810.0,1.0,Y,21.0,8.0,1,3.0,3.0,3.0,1.0,2.0,4.0,4.0,2.0,3,4,8.500371513488801
3348,3349.0,Yes,22.0,Travel_Rarely,Research & Development,15.0,4,Life Sciences,1.0,Female,1,Laboratory Technician,Married,124900.0,0.0,Y,13.0,8.0,0,4.0,3.0,3.0,0.0,2.0,2.0,3.0,4.0,3,3,9.8010101010101
3349,3350.0,Yes,41.0,Travel_Rarely,Research & Development,23.0,3,Life Sciences,1.0,Female,2,Sales Executive,Divorced,26570.0,4.0,Y,11.0,8.0,0,10.0,3.0,7.0,1.0,0.0,2.0,4.0,2.0,4,3,10.401733143399813
3350,3351.0,No,28.0,Travel_Rarely,Research & Development,10.0,3,Life Sciences,1.0,Female,3,Manager,Divorced,135910.0,5.0,Y,20.0,8.0,1,6.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3,4,7.703818565400844
3351,3352.0,Yes,39.0,Travel_Rarely,Research & Development,10.0,4,Life Sciences,1.0,Female,4,Human Resources,Married,66960.0,7.0,Y,11.0,8.0,0,8.0,3.0,2.0,2.0,2.0,4.0,1.0,1.0,3,3,10.70807929724596
3352,3353.0,No,27.0,Travel_Rarely,Research & Development,1.0,3,Medical,1.0,Male,1,Research Scientist,Single,20580.0,1.0,Y,14.0,8.0,1,1.0,5.0,1.0,0.0,0.0,2.0,3.0,3.0,3,3,7.710114657210404
3353,3354.0,No,34.0,Travel_Rarely,Research & Development,12.0,2,Technical Degree,1.0,Male,2,Human Resources,Divorced,88650.0,1.0,Y,11.0,8.0,1,1.0,0.0,1.0,1.0,0.0,2.0,2.0,3.0,3,3,7.693657596371878
3354,3355.0,No,42.0,Travel_Rarely,Sales,11.0,1,Technical Degree,1.0,Male,2,Human Resources,Single,59400.0,7.0,Y,16.0,8.0,0,10.0,2.0,5.0,0.0,3.0,3.0,3.0,3.0,2,3,6.924135939036388
3355,3356.0,No,33.0,Travel_Rarely,Sales,2.0,3,Marketing,1.0,Female,1,Sales Executive,Single,59140.0,3.0,Y,16.0,8.0,1,6.0,4.0,3.0,0.0,2.0,3.0,1.0,3.0,3,3,10.556096986817328
3356,3357.0,No,58.0,Travel_Rarely,Research & Development,2.0,4,Life Sciences,1.0,Male,1,Research Scientist,Divorced,26220.0,2.0,Y,23.0,8.0,0,24.0,3.0,6.0,0.0,4.0,3.0,2.0,3.0,3,4,8.330816924519459
3357,3358.0,No,31.0,Travel_Rarely,Sales,1.0,3,Life Sciences,1.0,Female,1,Sales Representative,Married,121850.0,3.0,Y,14.0,8.0,0,13.0,2.0,7.0,5.0,2.0,2.0,3.0,4.0,3,3,6.079077916090366
3358,3359.0,No,35.0,Travel_Rarely,Research & Development,2.0,1,Life Sciences,1.0,Male,3,Healthcare Representative,Married,106090.0,1.0,Y,22.0,8.0,0,10.0,3.0,10.0,0.0,7.0,4.0,4.0,1.0,3,4,10.389594374709436
3359,3360.0,No,49.0,Travel_Rarely,Research & Development,25.0,2,Life Sciences,1.0,Female,2,Sales Executive,Married,43450.0,4.0,Y,15.0,8.0,0,29.0,3.0,26.0,1.0,7.0,1.0,2.0,2.0,2,3,7.004710743801658
3360,3361.0,No,48.0,Travel_Rarely,Research & Development,1.0,4,Medical,1.0,Male,1,Research Scientist,Married,21770.0,4.0,Y,18.0,8.0,0,13.0,4.0,0.0,0.0,0.0,4.0,3.0,2.0,3,3,6.721184640522876
3361,3362.0,No,31.0,Non-Travel,Research & Development,1.0,2,Technical Degree,1.0,Female,2,Sales Executive,Married,27930.0,1.0,Y,16.0,8.0,0,9.0,4.0,9.0,0.0,0.0,4.0,3.0,2.0,3,3,7.059256080114447
3362,3363.0,No,36.0,Travel_Rarely,Human Resources,2.0,4,Technical Degree,1.0,Male,1,Sales Executive,Single,79180.0,2.0,Y,12.0,8.0,2,8.0,3.0,6.0,0.0,1.0,2.0,4.0,3.0,2,3,6.510334541062802
3363,3364.0,No,38.0,Travel_Rarely,Sales,6.0,3,Other,1.0,Male,2,Sales Executive,Married,87890.0,1.0,Y,11.0,8.0,3,15.0,4.0,15.0,5.0,11.0,4.0,1.0,3.0,3,3,7.084607984607986
3364,3365.0,No,32.0,Non-Travel,Sales,18.0,3,Marketing,1.0,Male,1,Laboratory Technician,Married,23890.0,6.0,Y,12.0,8.0,1,5.0,4.0,3.0,0.0,2.0,3.0,2.0,3.0,2,3,7.071233424782808
3365,3366.0,Yes,25.0,Travel_Rarely,Research & Development,1.0,2,Life Sciences,1.0,Male,1,Sales Executive,Married,32120.0,1.0,Y,15.0,8.0,1,1.0,3.0,1.0,0.0,0.0,3.0,2.0,3.0,2,3,8.867931074227755
3366,3367.0,No,40.0,Travel_Rarely,Research & Development,1.0,4,Medical,1.0,Male,2,Research Scientist,Divorced,192320.0,2.0,Y,14.0,8.0,1,11.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,3,3,6.112561327561332
3367,3368.0,No,26.0,Travel_Frequently,Sales,11.0,3,Marketing,1.0,Male,2,Healthcare Representative,Single,22670.0,1.0,Y,19.0,8.0,3,7.0,2.0,7.0,0.0,7.0,3.0,1.0,3.0,2,3,7.581857142857136
3368,3369.0,No,41.0,Travel_Rarely,Research & Development,1.0,4,Medical,1.0,Male,1,Research Scientist,Single,195170.0,2.0,Y,13.0,8.0,0,20.0,5.0,18.0,2.0,17.0,4.0,1.0,3.0,3,3,10.652649219467394
3369,3370.0,No,36.0,Travel_Rarely,Research & Development,9.0,3,Life Sciences,1.0,Female,2,Healthcare Representative,Single,24360.0,4.0,Y,13.0,8.0,0,16.0,3.0,11.0,3.0,9.0,3.0,3.0,3.0,1,3,7.097545913682285
3370,3371.0,Yes,19.0,Travel_Rarely,Research & Development,15.0,3,Life Sciences,1.0,Male,2,Research Scientist,Single,160640.0,1.0,Y,15.0,8.0,1,1.0,3.0,1.0,0.0,0.0,4.0,2.0,4.0,3,3,10.619414845173038
3371,3372.0,Yes,20.0,Travel_Rarely,Research & Development,29.0,3,Life Sciences,1.0,Female,3,Laboratory Technician,Single,27070.0,1.0,Y,11.0,8.0,0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,3.0,3,3,6.091235349273325
3372,3373.0,No,31.0,Travel_Rarely,Research & Development,1.0,4,Life Sciences,1.0,Male,4,Research Director,Married,190680.0,0.0,Y,12.0,8.0,0,10.0,1.0,9.0,8.0,5.0,4.0,4.0,1.0,3,3,8.301600877192978
3373,3374.0,No,40.0,Travel_Frequently,Sales,1.0,3,Marketing,1.0,Male,1,Research Scientist,Divorced,39310.0,8.0,Y,19.0,8.0,0,3.0,2.0,1.0,0.0,0.0,4.0,2.0,3.0,2,3,8.097030092592595
3374,3375.0,No,32.0,Travel_Rarely,Research & Development,24.0,3,Life Sciences,1.0,Male,4,Laboratory Technician,Married,37300.0,1.0,Y,25.0,8.0,1,8.0,4.0,8.0,6.0,3.0,3.0,1.0,4.0,3,4,7.913620370370368
3375,3376.0,Yes,36.0,Travel_Rarely,Research & Development,10.0,3,Medical,1.0,Male,3,Sales Executive,Married,22320.0,1.0,Y,12.0,8.0,1,16.0,2.0,16.0,3.0,7.0,3.0,4.0,3.0,3,3,9.800581847279377
3376,3377.0,No,33.0,Travel_Rarely,Research & Development,1.0,4,Medical,1.0,Female,4,Manufacturing Director,Single,44650.0,0.0,Y,13.0,8.0,0,6.0,3.0,5.0,1.0,4.0,2.0,4.0,3.0,3,3,6.01722222222222
3377,3378.0,Yes,37.0,Travel_Rarely,Sales,10.0,4,Marketing,1.0,Female,3,Human Resources,Married,30720.0,5.0,Y,14.0,8.0,0,17.0,3.0,14.0,11.0,7.0,1.0,3.0,1.0,2,3,6.330157367668098
3378,3379.0,No,45.0,Non-Travel,Research & Development,8.0,1,Life Sciences,1.0,Male,2,Sales Executive,Married,33190.0,1.0,Y,12.0,8.0,1,9.0,3.0,9.0,0.0,8.0,3.0,2.0,2.0,3,3,6.322636514719848
3379,3380.0,No,29.0,Travel_Frequently,Research & Development,29.0,1,Life Sciences,1.0,Male,1,Sales Representative,Married,192020.0,1.0,Y,12.0,8.0,0,3.0,5.0,3.0,0.0,2.0,3.0,4.0,3.0,3,3,7.602417695473252
3380,3381.0,No,35.0,Travel_Rarely,Human Resources,1.0,3,Human Resources,1.0,Male,3,Laboratory Technician,Married,136750.0,1.0,Y,15.0,8.0,3,5.0,5.0,5.0,1.0,0.0,3.0,3.0,3.0,2,3,6.378281174187288
3381,3382.0,No,52.0,Travel_Rarely,Research & Development,5.0,4,Other,1.0,Male,1,Laboratory Technician,Married,29110.0,2.0,Y,17.0,8.0,2,26.0,3.0,9.0,7.0,8.0,4.0,4.0,2.0,3,3,6.978609882005897
3382,3383.0,Yes,58.0,Travel_Rarely,Sales,9.0,2,Medical,1.0,Female,4,Sales Executive,Single,59570.0,4.0,Y,14.0,8.0,1,7.0,2.0,1.0,0.0,0.0,4.0,3.0,3.0,1,3,7.4699178743961365
3383,3384.0,No,53.0,Travel_Rarely,Research & Development,9.0,3,Technical Degree,1.0,Male,1,Manager,Divorced,39200.0,6.0,Y,16.0,8.0,1,22.0,3.0,17.0,15.0,2.0,3.0,3.0,4.0,3,3,6.521732026143789
3384,3385.0,No,30.0,Travel_Rarely,Sales,3.0,4,Marketing,1.0,Male,1,Sales Executive,Divorced,64340.0,5.0,Y,14.0,8.0,1,10.0,3.0,8.0,7.0,7.0,3.0,3.0,4.0,2,3,8.005221260221264
3385,3386.0,No,38.0,Non-Travel,Sales,4.0,3,Life Sciences,1.0,Male,2,Research Director,Single,100480.0,1.0,Y,23.0,8.0,1,6.0,2.0,5.0,1.0,3.0,3.0,4.0,3.0,3,4,8.082911301859795
3386,3387.0,No,35.0,Travel_Rarely,Sales,1.0,2,Life Sciences,1.0,Female,2,Healthcare Representative,Divorced,109380.0,6.0,Y,14.0,8.0,2,12.0,2.0,10.0,0.0,8.0,4.0,4.0,3.0,1,3,7.335469995311771
3387,3388.0,No,39.0,Travel_Rarely,Sales,1.0,1,Marketing,1.0,Male,2,Research Scientist,Single,23400.0,0.0,Y,11.0,8.0,1,9.0,2.0,8.0,0.0,7.0,3.0,3.0,3.0,2,3,6.500826086956521
3388,3389.0,Yes,40.0,Non-Travel,Research & Development,2.0,4,Life Sciences,1.0,Male,1,Human Resources,Single,65450.0,4.0,Y,15.0,8.0,0,22.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,3,3,9.510643518518517
3389,3390.0,No,47.0,Travel_Frequently,Research & Development,7.0,4,Life Sciences,1.0,Male,3,Sales Executive,Divorced,69310.0,1.0,Y,11.0,8.0,0,20.0,3.0,19.0,2.0,7.0,3.0,3.0,4.0,3,3,10.07904988662132
3390,3391.0,No,36.0,Non-Travel,Sales,28.0,1,Life Sciences,1.0,Male,2,Research Scientist,Divorced,48980.0,4.0,Y,13.0,8.0,1,12.0,3.0,7.0,0.0,7.0,1.0,4.0,3.0,3,3,6.825506822612085
3391,3392.0,Yes,31.0,Non-Travel,Research & Development,28.0,4,Medical,1.0,Male,2,Research Scientist,Single,25930.0,0.0,Y,21.0,8.0,0,4.0,2.0,3.0,1.0,2.0,3.0,1.0,3.0,3,4,8.197324263038553
3392,3393.0,No,33.0,Non-Travel,Sales,15.0,3,Other,1.0,Male,4,Research Director,Single,194360.0,1.0,Y,19.0,8.0,2,10.0,4.0,10.0,6.0,0.0,4.0,3.0,3.0,3,3,7.882856461611831
3393,3394.0,Yes,29.0,Travel_Rarely,Human Resources,3.0,5,Life Sciences,1.0,Male,1,Sales Executive,Single,27230.0,6.0,Y,11.0,8.0,1,3.0,2.0,0.0,0.0,0.0,4.0,1.0,3.0,2,3,10.325031380753142
3394,3395.0,No,33.0,Travel_Rarely,Research & Development,2.0,2,Technical Degree,1.0,Male,2,Laboratory Technician,Single,34790.0,3.0,Y,12.0,8.0,0,5.0,3.0,3.0,0.0,2.0,2.0,4.0,3.0,3,3,7.481684861717606
3395,3396.0,No,45.0,Travel_Rarely,Research & Development,26.0,1,Medical,1.0,Female,3,Healthcare Representative,Divorced,27940.0,3.0,Y,19.0,8.0,1,8.0,2.0,5.0,0.0,2.0,4.0,4.0,3.0,3,3,7.010718351548269
3396,3397.0,No,50.0,Travel_Rarely,Sales,10.0,1,Life Sciences,1.0,Female,1,Manufacturing Director,Divorced,52490.0,9.0,Y,21.0,8.0,2,32.0,2.0,5.0,1.0,3.0,4.0,4.0,2.0,2,4,7.387503457814658
3397,3398.0,No,33.0,Travel_Frequently,Sales,1.0,3,Marketing,1.0,Male,2,Human Resources,Married,21760.0,1.0,Y,14.0,8.0,1,6.0,2.0,6.0,1.0,2.0,3.0,2.0,3.0,2,3,8.979737458977969
3398,3399.0,No,41.0,Travel_Frequently,Sales,11.0,3,Other,1.0,Male,1,Laboratory Technician,Divorced,168720.0,2.0,Y,15.0,8.0,1,21.0,2.0,18.0,0.0,11.0,1.0,3.0,4.0,3,3,7.864643347050757
3399,3400.0,No,27.0,Travel_Rarely,Research & Development,20.0,4,Other,1.0,Male,2,Manufacturing Director,Married,34850.0,9.0,Y,17.0,8.0,2,4.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3,3,7.09889460448103
3400,3401.0,No,45.0,Non-Travel,Sales,2.0,3,Medical,1.0,Female,1,Sales Executive,Married,66440.0,1.0,Y,12.0,8.0,0,9.0,3.0,9.0,0.0,8.0,4.0,1.0,3.0,4,3,8.706717171717175
3401,3402.0,No,47.0,Travel_Rarely,Sales,18.0,4,Medical,1.0,Female,2,Research Scientist,Single,55820.0,1.0,Y,16.0,8.0,0,9.0,3.0,9.0,0.0,7.0,4.0,4.0,3.0,3,3,8.010337713231902
3402,3403.0,Yes,30.0,Travel_Rarely,Sales,2.0,3,Life Sciences,1.0,Male,2,Healthcare Representative,Married,40000.0,4.0,Y,12.0,8.0,0,7.0,5.0,5.0,0.0,1.0,1.0,3.0,3.0,2,3,10.491258309591643
3403,3404.0,No,50.0,Travel_Rarely,Research & Development,1.0,3,Technical Degree,1.0,Female,2,Sales Executive,Married,134960.0,3.0,Y,18.0,8.0,1,22.0,3.0,12.0,1.0,5.0,4.0,3.0,3.0,3,3,9.487657367668103
3404,3405.0,No,38.0,Travel_Frequently,Research & Development,13.0,3,Technical Degree,1.0,Male,1,Manufacturing Director,Married,32100.0,0.0,Y,17.0,8.0,2,3.0,5.0,2.0,0.0,2.0,3.0,3.0,2.0,2,3,7.685276585598483
3405,3406.0,No,46.0,Travel_Rarely,Research & Development,28.0,3,Medical,1.0,Female,3,Human Resources,Divorced,190450.0,6.0,Y,11.0,8.0,3,13.0,2.0,8.0,0.0,7.0,4.0,3.0,3.0,3,3,6.92137741046832
3406,3407.0,No,24.0,Travel_Rarely,Sales,28.0,3,Life Sciences,1.0,Female,1,Healthcare Representative,Divorced,118490.0,1.0,Y,16.0,8.0,1,5.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,3,3,6.5859908609908615
3407,3408.0,Yes,35.0,Travel_Rarely,Sales,24.0,3,Medical,1.0,Male,3,Healthcare Representative,Divorced,20700.0,1.0,Y,13.0,8.0,3,5.0,1.0,4.0,0.0,2.0,3.0,2.0,1.0,2,3,9.32121455137146
3408,3409.0,No,31.0,Travel_Frequently,Research & Development,5.0,2,Technical Degree,1.0,Male,2,Sales Executive,Married,65020.0,1.0,Y,12.0,8.0,0,4.0,3.0,4.0,0.0,3.0,3.0,1.0,3.0,3,3,6.309143614568926
3409,3410.0,No,18.0,Non-Travel,Sales,5.0,4,Other,1.0,Male,2,Manager,Single,32300.0,1.0,Y,12.0,8.0,1,0.0,3.0,0.0,0.0,0.0,2.0,4.0,3.0,3,3,6.325607126113457
3410,3411.0,No,54.0,Travel_Rarely,Sales,23.0,3,Medical,1.0,Female,1,Laboratory Technician,Married,136030.0,8.0,Y,13.0,8.0,1,22.0,2.0,10.0,0.0,8.0,3.0,3.0,3.0,3,3,6.599765051395009
3411,3412.0,No,35.0,Travel_Rarely,Research & Development,6.0,4,Medical,1.0,Female,1,Manufacturing Director,Divorced,119960.0,1.0,Y,19.0,8.0,2,16.0,3.0,16.0,10.0,1.0,3.0,3.0,2.0,3,3,9.599074074074071
3412,3413.0,No,30.0,Travel_Rarely,Research & Development,4.0,3,Life Sciences,1.0,Female,5,Healthcare Representative,Married,56050.0,0.0,Y,12.0,8.0,1,9.0,0.0,8.0,1.0,7.0,2.0,1.0,2.0,2,3,10.12023422787194
3413,3414.0,Yes,20.0,Travel_Rarely,Research & Development,2.0,2,Life Sciences,1.0,Female,2,Research Scientist,Single,63970.0,1.0,Y,17.0,8.0,1,1.0,3.0,1.0,0.0,0.0,4.0,1.0,3.0,3,3,8.318101053639847
3414,3415.0,Yes,30.0,Travel_Frequently,Research & Development,8.0,4,Medical,1.0,Male,1,Sales Executive,Single,191440.0,0.0,Y,11.0,8.0,0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,3,3,7.5866985428051015
3415,3416.0,No,26.0,Travel_Rarely,Sales,1.0,3,Marketing,1.0,Female,2,Research Scientist,Married,175840.0,1.0,Y,20.0,8.0,0,8.0,2.0,8.0,1.0,3.0,4.0,4.0,3.0,3,4,7.900064279155191
3416,3417.0,No,22.0,Travel_Rarely,Research & Development,8.0,3,Other,1.0,Male,2,Sales Representative,Married,49070.0,1.0,Y,21.0,8.0,1,4.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,3,4,7.311087006427918
3417,3418.0,No,48.0,Travel_Rarely,Human Resources,2.0,4,Medical,1.0,Male,2,Sales Executive,Single,45540.0,2.0,Y,11.0,8.0,2,19.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,3,3,8.020512117055322
3418,3419.0,No,48.0,Travel_Rarely,Sales,3.0,3,Medical,1.0,Male,1,Research Director,Single,54150.0,7.0,Y,11.0,8.0,1,27.0,1.0,15.0,4.0,8.0,3.0,3.0,3.0,3,3,6.495245821042282
3419,3420.0,No,41.0,Travel_Rarely,Research & Development,2.0,3,Life Sciences,1.0,Male,2,Research Scientist,Single,47410.0,6.0,Y,16.0,8.0,0,8.0,3.0,2.0,2.0,1.0,4.0,3.0,3.0,3,3,6.910598108747047
3420,3421.0,No,39.0,Travel_Rarely,Sales,2.0,3,Life Sciences,1.0,Male,3,Human Resources,Married,21150.0,1.0,Y,18.0,8.0,0,21.0,3.0,21.0,11.0,8.0,4.0,4.0,3.0,4,3,7.142438136826784
3421,3422.0,No,27.0,Travel_Rarely,Research & Development,3.0,3,Life Sciences,1.0,Male,2,Human Resources,Married,31610.0,0.0,Y,13.0,8.0,2,4.0,0.0,3.0,2.0,2.0,1.0,4.0,3.0,3,3,7.307331871345032
3422,3423.0,No,35.0,Travel_Rarely,Sales,24.0,3,Medical,1.0,Male,5,Sales Executive,Divorced,57450.0,1.0,Y,17.0,8.0,3,3.0,4.0,3.0,1.0,2.0,2.0,4.0,2.0,3,3,6.875793816829383
3423,3424.0,No,42.0,Travel_Rarely,Research & Development,23.0,4,Other,1.0,Male,1,Research Scientist,Married,23730.0,6.0,Y,14.0,8.0,1,21.0,3.0,1.0,0.0,0.0,4.0,3.0,4.0,4,3,8.011233237547891
3424,3425.0,No,50.0,Travel_Rarely,Sales,27.0,3,Medical,1.0,Male,2,Sales Executive,Married,33100.0,4.0,Y,22.0,8.0,1,8.0,3.0,1.0,0.0,0.0,1.0,4.0,3.0,4,4,6.232089218455745
3425,3426.0,No,59.0,Travel_Rarely,Research & Development,16.0,4,Medical,1.0,Female,5,Laboratory Technician,Single,186650.0,3.0,Y,12.0,8.0,0,30.0,3.0,5.0,4.0,3.0,3.0,4.0,3.0,2,3,10.12087725546059
3426,3427.0,Yes,37.0,Travel_Rarely,Sales,15.0,3,Marketing,1.0,Male,2,Laboratory Technician,Married,44850.0,5.0,Y,11.0,8.0,1,15.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,4,3,6.598324879227058
3427,3428.0,No,55.0,Travel_Frequently,Research & Development,26.0,2,Life Sciences,1.0,Female,2,Sales Executive,Married,27890.0,3.0,Y,13.0,8.0,1,17.0,2.0,8.0,6.0,7.0,3.0,2.0,3.0,2,3,8.596978723404261
3428,3429.0,No,41.0,Non-Travel,Research & Development,19.0,1,Life Sciences,1.0,Male,2,Research Scientist,Divorced,58280.0,1.0,Y,13.0,8.0,0,21.0,0.0,21.0,5.0,10.0,2.0,3.0,3.0,3,3,6.302667137476462
3429,3430.0,No,38.0,Travel_Rarely,Research & Development,24.0,2,Other,1.0,Female,1,Laboratory Technician,Single,23260.0,8.0,Y,14.0,8.0,0,19.0,3.0,1.0,0.0,0.0,2.0,4.0,3.0,4,3,8.40627304964539
3430,3431.0,Yes,26.0,Non-Travel,Research & Development,21.0,1,Life Sciences,1.0,Female,1,Manufacturing Director,Single,135250.0,8.0,Y,17.0,8.0,1,7.0,4.0,2.0,2.0,2.0,2.0,1.0,3.0,2,3,7.7080311483031165
3431,3432.0,Yes,52.0,Travel_Rarely,Research & Development,5.0,4,Medical,1.0,Female,4,Human Resources,Married,14200.0,1.0,Y,13.0,8.0,1,33.0,2.0,32.0,6.0,9.0,1.0,4.0,3.0,4,3,6.012140661938536
3432,3433.0,No,44.0,Travel_Rarely,Research & Development,16.0,3,Life Sciences,1.0,Female,1,Healthcare Representative,Married,80200.0,3.0,Y,11.0,8.0,1,23.0,2.0,12.0,11.0,11.0,4.0,4.0,3.0,3,3,10.903012646793131
3433,3434.0,No,50.0,Non-Travel,Human Resources,2.0,2,Life Sciences,1.0,Male,1,Laboratory Technician,Married,36880.0,0.0,Y,11.0,8.0,0,19.0,3.0,18.0,0.0,13.0,4.0,3.0,3.0,2,3,6.484585106382977
3434,3435.0,Yes,36.0,Travel_Rarely,Sales,2.0,4,Technical Degree,1.0,Male,4,Sales Executive,Single,54820.0,1.0,Y,18.0,8.0,0,18.0,3.0,17.0,15.0,14.0,3.0,1.0,3.0,3,3,7.800405282331513
3435,3436.0,No,39.0,Travel_Frequently,Sales,11.0,3,Marketing,1.0,Male,1,Sales Executive,Single,160150.0,1.0,Y,11.0,8.0,0,21.0,3.0,21.0,2.0,8.0,4.0,1.0,3.0,4,3,10.801917009602194
3436,3437.0,No,33.0,Non-Travel,Sales,9.0,2,Technical Degree,1.0,Male,5,Sales Representative,Single,12000.0,0.0,Y,11.0,8.0,1,3.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,3,3,7.580263830776381
3437,3438.0,No,45.0,Travel_Rarely,Research & Development,7.0,2,Other,1.0,Male,1,Human Resources,Married,56610.0,3.0,Y,12.0,8.0,0,26.0,2.0,9.0,1.0,1.0,4.0,4.0,4.0,2,3,7.386112268518518
3438,3439.0,No,32.0,Non-Travel,Research & Development,15.0,3,Medical,1.0,Male,2,Manager,Single,69290.0,9.0,Y,20.0,8.0,0,10.0,6.0,8.0,7.0,7.0,4.0,3.0,3.0,1,4,7.179573002754821
3439,3440.0,No,34.0,Travel_Rarely,Sales,6.0,4,Marketing,1.0,Male,2,Research Director,Divorced,96130.0,0.0,Y,12.0,8.0,1,16.0,5.0,15.0,0.0,9.0,2.0,4.0,2.0,2,3,7.107705365622033
3440,3441.0,No,59.0,Travel_Rarely,Research & Development,5.0,3,Life Sciences,1.0,Male,2,Research Scientist,Married,56740.0,3.0,Y,12.0,8.0,0,14.0,6.0,6.0,0.0,4.0,2.0,4.0,1.0,3,3,8.113466235632186
3441,3442.0,No,45.0,Travel_Rarely,Research & Development,16.0,1,Medical,1.0,Male,2,Sales Executive,Single,54840.0,1.0,Y,20.0,8.0,3,6.0,6.0,6.0,0.0,4.0,2.0,2.0,3.0,3,4,6.688949172576831
3442,3443.0,No,53.0,Travel_Frequently,Sales,8.0,2,Medical,1.0,Male,2,Research Scientist,Married,120610.0,2.0,Y,20.0,8.0,1,30.0,2.0,15.0,6.0,12.0,3.0,2.0,3.0,4,4,7.778898071625342
